Customer,Count of Customer,Count of Pre Customer,Perc_transac_change,Post TRAN_AMT,Pre TRAN_AMT,Perce_Amnt_change
206008045,17877,3,595800.00%,164643072180.83002,₦16897735.00,974249.95%
210035029,17877,3,595800.00%,164643072180.83002,₦15750000.00,1045252.84%
212422097,17877,3,595800.00%,164643072180.83002,₦24900000.00,661117.16%
216007786,17877,3,595800.00%,164643072180.83002,₦15000000.00,1097520.48%
216400600,17877,3,595800.00%,164643072180.83002,₦15000000.00,1097520.48%
216407507,17877,3,595800.00%,164643072180.83002,₦23000000.00,715739.44%
220005093,17877,3,595800.00%,164643072180.83002,₦39348500.00,418322.74%
220005284,17877,3,595800.00%,164643072180.83002,₦30555000.00,538741.67%
220015366,17877,3,595800.00%,164643072180.83002,₦17610500.00,934814.24%
220404678,17877,3,595800.00%,164643072180.83002,₦16114100.00,1021632.97%
221009709,17877,3,595800.00%,164643072180.83002,₦27399000.00,600809.06%
221016395,17877,3,595800.00%,164643072180.83002,₦17780000.00,925901.53%
222021425,17877,3,595800.00%,164643072180.83002,₦16518000.00,996649.44%
223407634,17877,3,595800.00%,164643072180.83002,₦19473600.00,845368.08%
228000737,17877,3,595800.00%,164643072180.83002,₦22260000.00,739536.44%
228001376,17877,3,595800.00%,164643072180.83002,₦20500000.00,803036.94%
250426891,17877,3,595800.00%,164643072180.83002,₦15000000.00,1097520.48%
250439833,17877,3,595800.00%,164643072180.83002,₦20573000.00,800187.13%
252408885,17877,3,595800.00%,164643072180.83002,₦22000000.00,748277.60%
252463285,17877,3,595800.00%,164643072180.83002,₦23820000.00,691096.78%
253401411,17877,3,595800.00%,164643072180.83002,₦17250000.00,954352.59%
255004870,17877,3,595800.00%,164643072180.83002,₦18100000.00,909530.23%
258008023,17877,3,595800.00%,164643072180.83002,₦17450000.00,943413.31%
260402753,17877,3,595800.00%,164643072180.83002,₦18320800.00,898567.48%
260456441,17877,3,595800.00%,164643072180.83002,₦15000000.00,1097520.48%
271050365,17877,3,595800.00%,164643072180.83002,₦20511000.00,802606.22%
273403072,17877,3,595800.00%,164643072180.83002,₦17900000.00,919693.70%
275019250,17877,3,595800.00%,164643072180.83002,₦16978900.00,969592.22%
275437401,17877,3,595800.00%,164643072180.83002,₦16765000.00,981964.25%
277016052,17877,3,595800.00%,164643072180.83002,₦23300000.00,706522.63%
282001137,17877,3,595800.00%,164643072180.83002,₦15832500.00,1039805.71%
282006483,17877,3,595800.00%,164643072180.83002,₦44600000.00,369054.87%
282009359,17877,3,595800.00%,164643072180.83002,₦20023750.00,822138.95%
288028930,17877,3,595800.00%,164643072180.83002,₦16600000.00,991725.74%
288050673,17877,3,595800.00%,164643072180.83002,₦21433550.00,768055.87%
297412614,17877,3,595800.00%,164643072180.83002,₦21510000.00,765325.72%
298400903,17877,3,595800.00%,164643072180.83002,₦15800000.00,1041944.76%
305008655,17877,3,595800.00%,164643072180.83002,₦32874000.00,500730.66%
307000725,17877,3,595800.00%,164643072180.83002,₦16602320.00,991587.14%
307001462,17877,3,595800.00%,164643072180.83002,₦18000000.00,914583.73%
310005305,17877,3,595800.00%,164643072180.83002,₦17200000.00,957127.16%
314001923,17877,3,595800.00%,164643072180.83002,₦15000000.00,1097520.48%
324003533,17877,3,595800.00%,164643072180.83002,₦16632900.00,989763.90%
329033703,17877,3,595800.00%,164643072180.83002,₦17220000.00,956015.40%
330041765,17877,3,595800.00%,164643072180.83002,₦16000000.00,1028919.20%
331400182,17877,3,595800.00%,164643072180.83002,₦21564850.00,763378.87%
340406514,17877,3,595800.00%,164643072180.83002,₦16870000.00,975851.82%
351004748,17877,3,595800.00%,164643072180.83002,₦21097600.00,780287.68%
351028740,17877,3,595800.00%,164643072180.83002,₦18808000.00,875288.52%
352001259,17877,3,595800.00%,164643072180.83002,₦17122600.00,961454.16%
352009470,17877,3,595800.00%,164643072180.83002,₦25150000.00,654544.42%
353461633,17877,3,595800.00%,164643072180.83002,₦17925000.00,918410.86%
356037905,17877,3,595800.00%,164643072180.83002,₦28100000.00,585818.41%
356038860,17877,3,595800.00%,164643072180.83002,₦22905700.00,718686.47%
356413395,17877,3,595800.00%,164643072180.83002,₦18500000.00,889862.55%
356416419,17877,3,595800.00%,164643072180.83002,₦32383000.00,508324.40%
357013758,17877,3,595800.00%,164643072180.83002,₦51092715.00,322143.73%
358409453,17877,3,595800.00%,164643072180.83002,₦18290000.00,900080.82%
360030516,17877,3,595800.00%,164643072180.83002,₦19150000.00,859654.95%
360032591,17877,3,595800.00%,164643072180.83002,₦26690500.00,616760.20%
360403988,17877,3,595800.00%,164643072180.83002,₦23626000.00,696772.40%
360413071,17877,3,595800.00%,164643072180.83002,₦22170000.00,742539.03%
360420067,17877,3,595800.00%,164643072180.83002,₦20328000.00,809832.47%
363416150,17877,3,595800.00%,164643072180.83002,₦24559000.00,670298.11%
364429612,17877,3,595800.00%,164643072180.83002,₦16650000.00,988747.28%
365410462,17877,3,595800.00%,164643072180.83002,₦19200000.00,857416.00%
366404753,17877,3,595800.00%,164643072180.83002,₦16400000.00,1003821.17%
370415620,17877,3,595800.00%,164643072180.83002,₦21800500.00,755126.13%
375000215,17877,3,595800.00%,164643072180.83002,₦19700000.00,835651.64%
375014080,17877,3,595800.00%,164643072180.83002,₦18323000.00,898459.58%
375015353,17877,3,595800.00%,164643072180.83002,₦26558000.00,619837.77%
375017921,17877,3,595800.00%,164643072180.83002,₦76336650.00,215580.24%
377008372,17877,3,595800.00%,164643072180.83002,₦20280850.00,811715.44%
377008718,17877,3,595800.00%,164643072180.83002,₦28000000.00,587910.97%
377408011,17877,3,595800.00%,164643072180.83002,₦19939400.00,825617.28%
377424210,17877,3,595800.00%,164643072180.83002,₦15000000.00,1097520.48%
379017845,17877,3,595800.00%,164643072180.83002,₦16480000.00,998947.77%
388401681,17877,3,595800.00%,164643072180.83002,₦15300000.00,1075998.51%
393409409,17877,3,595800.00%,164643072180.83002,₦28343700.00,580780.66%
398400830,17877,3,595800.00%,164643072180.83002,₦27459700.00,599480.74%
404037802,17877,3,595800.00%,164643072180.83002,₦15000000.00,1097520.48%
411001071,17877,3,595800.00%,164643072180.83002,₦21400000.00,769260.15%
411431477,17877,3,595800.00%,164643072180.83002,₦45000000.00,365773.49%
423004993,17877,3,595800.00%,164643072180.83002,₦27747000.00,593272.52%
433001440,17877,3,595800.00%,164643072180.83002,₦23023300.00,715015.00%
440409180,17877,3,595800.00%,164643072180.83002,₦26373000.00,624186.48%
443010268,17877,3,595800.00%,164643072180.83002,₦19305000.00,852751.97%
443417490,17877,3,595800.00%,164643072180.83002,₦18454910.00,892036.96%
451419920,17877,3,595800.00%,164643072180.83002,₦23069430.00,713585.05%
452016063,17877,3,595800.00%,164643072180.83002,₦16846000.00,977242.23%
461425347,17877,3,595800.00%,164643072180.83002,₦20500000.00,803036.94%
461436170,17877,3,595800.00%,164643072180.83002,₦17716870.00,929201.12%
466453968,17877,3,595800.00%,164643072180.83002,₦37780000.00,435694.26%
482005039,17877,3,595800.00%,164643072180.83002,₦17689000.00,930665.29%
486415824,17877,3,595800.00%,164643072180.83002,₦18020000.00,913568.55%
490424344,17877,3,595800.00%,164643072180.83002,₦22270000.00,739204.32%
494401076,17877,3,595800.00%,164643072180.83002,₦31565000.00,521500.10%
496403058,17877,3,595800.00%,164643072180.83002,₦22589350.00,728752.63%
496435978,17877,3,595800.00%,164643072180.83002,₦16024000.00,1027377.98%
498001614,17877,3,595800.00%,164643072180.83002,₦16600000.00,991725.74%
511002038,17877,3,595800.00%,164643072180.83002,₦17846000.00,922476.89%
512400602,17877,3,595800.00%,164643072180.83002,₦50500000.00,325925.89%
512402124,17877,3,595800.00%,164643072180.83002,₦31333500.00,525353.82%
515402613,17877,3,595800.00%,164643072180.83002,₦18806850.00,875342.04%
515409240,17877,3,595800.00%,164643072180.83002,₦16107550.00,1022048.45%
517413760,17877,3,595800.00%,164643072180.83002,₦15000000.00,1097520.48%
522417730,17877,3,595800.00%,164643072180.83002,₦15000000.00,1097520.48%
541406423,17877,3,595800.00%,164643072180.83002,₦17798825.00,924922.14%
551413008,17877,3,595800.00%,164643072180.83002,₦26058000.00,631733.11%
553400420,17877,3,595800.00%,164643072180.83002,₦23659260.00,695792.74%
557007938,17877,3,595800.00%,164643072180.83002,₦20447500.00,805099.03%
559415607,17877,3,595800.00%,164643072180.83002,₦17377160.00,947368.24%
562000119,17877,3,595800.00%,164643072180.83002,₦28940205.00,568807.76%
562414192,17877,3,595800.00%,164643072180.83002,₦17044600.00,965854.45%
569402500,17877,3,595800.00%,164643072180.83002,₦17690000.00,930612.67%
569403077,17877,3,595800.00%,164643072180.83002,₦18500000.00,889862.55%
569404303,17877,3,595800.00%,164643072180.83002,₦19990000.00,823527.17%
570424293,17877,3,595800.00%,164643072180.83002,₦15000000.00,1097520.48%
577402021,17877,3,595800.00%,164643072180.83002,₦19224000.00,856345.44%
578003215,17877,3,595800.00%,164643072180.83002,₦17500000.00,940717.56%
578011978,17877,3,595800.00%,164643072180.83002,₦17000000.00,968388.66%
581411000,17877,3,595800.00%,164643072180.83002,₦15000000.00,1097520.48%
582420207,17877,3,595800.00%,164643072180.83002,₦24000000.00,685912.80%
592017804,17877,3,595800.00%,164643072180.83002,₦22000000.00,748277.60%
594409332,17877,3,595800.00%,164643072180.83002,₦20228000.00,813836.48%
598011810,17877,3,595800.00%,164643072180.83002,₦17956020.00,916824.09%
604007140,17877,3,595800.00%,164643072180.83002,₦20607000.00,798866.72%
609001520,17877,3,595800.00%,164643072180.83002,₦19110200.00,861445.52%
612000040,17877,3,595800.00%,164643072180.83002,₦15000000.00,1097520.48%
613401746,17877,3,595800.00%,164643072180.83002,₦21031000.00,782758.98%
613407813,17877,3,595800.00%,164643072180.83002,₦15522805.00,1060552.84%
613422928,17877,3,595800.00%,164643072180.83002,₦29660560.00,554990.91%
615411020,17877,3,595800.00%,164643072180.83002,₦17164850.00,959087.36%
615431443,17877,3,595800.00%,164643072180.83002,₦25410000.00,647845.97%
618001300,17877,3,595800.00%,164643072180.83002,₦22050000.00,746580.60%
618002832,17877,3,595800.00%,164643072180.83002,₦20695750.00,795440.50%
619001737,17877,3,595800.00%,164643072180.83002,₦18055140.00,911790.31%
620405883,17877,3,595800.00%,164643072180.83002,₦23114000.00,712208.87%
620474228,17877,3,595800.00%,164643072180.83002,₦28440000.00,578813.76%
620481447,17877,3,595800.00%,164643072180.83002,₦27715850.00,593939.41%
622403339,17877,3,595800.00%,164643072180.83002,₦22000000.00,748277.60%
628401137,17877,3,595800.00%,164643072180.83002,₦18005550.00,914301.79%
630002732,17877,3,595800.00%,164643072180.83002,₦16540685.00,995282.43%
630402288,17877,3,595800.00%,164643072180.83002,₦37500000.00,438948.19%
630406572,17877,3,595800.00%,164643072180.83002,₦17114000.00,961937.35%
630417079,17877,3,595800.00%,164643072180.83002,₦18550000.00,887463.73%
631001072,17877,3,595800.00%,164643072180.83002,₦21330000.00,771785.01%
631405336,17877,3,595800.00%,164643072180.83002,₦20691000.00,795623.13%
636416451,17877,3,595800.00%,164643072180.83002,₦18350000.00,897137.45%
648401629,17877,3,595800.00%,164643072180.83002,₦15000000.00,1097520.48%
652007435,17877,3,595800.00%,164643072180.83002,₦17949900.00,917136.71%
656002810,17877,3,595800.00%,164643072180.83002,₦20511800.00,802574.91%
659407928,17877,3,595800.00%,164643072180.83002,₦16747500.00,982990.44%
660003067,17877,3,595800.00%,164643072180.83002,₦16229700.00,1014355.43%
661423959,17877,3,595800.00%,164643072180.83002,₦15000000.00,1097520.48%
662002710,17877,3,595800.00%,164643072180.83002,₦18560000.00,886985.52%
662402714,17877,3,595800.00%,164643072180.83002,₦22210710.00,741177.84%
681001773,17877,3,595800.00%,164643072180.83002,₦22400000.00,734913.72%
682001694,17877,3,595800.00%,164643072180.83002,₦20515000.00,802449.71%
682001917,17877,3,595800.00%,164643072180.83002,₦20820000.00,790692.85%
687404689,17877,3,595800.00%,164643072180.83002,₦15000000.00,1097520.48%
690003961,17877,3,595800.00%,164643072180.83002,₦15000000.00,1097520.48%
694003982,17877,3,595800.00%,164643072180.83002,₦15000000.00,1097520.48%
697002399,17877,3,595800.00%,164643072180.83002,₦19500000.00,844223.45%
697404611,17877,3,595800.00%,164643072180.83002,₦21600000.00,762136.45%
697405060,17877,3,595800.00%,164643072180.83002,₦20456000.00,804764.45%
709406475,17877,3,595800.00%,164643072180.83002,₦22720000.00,724561.41%
710414719,17877,3,595800.00%,164643072180.83002,₦16000000.00,1028919.20%
711414733,17877,3,595800.00%,164643072180.83002,₦15000000.00,1097520.48%
715411518,17877,3,595800.00%,164643072180.83002,₦16618000.00,990651.43%
716414164,17877,3,595800.00%,164643072180.83002,₦26266120.00,626726.77%
718447511,17877,3,595800.00%,164643072180.83002,₦15000000.00,1097520.48%
721004217,17877,3,595800.00%,164643072180.83002,₦20533000.00,801746.16%
721404864,17877,3,595800.00%,164643072180.83002,₦23070000.00,713567.41%
721412307,17877,3,595800.00%,164643072180.83002,₦17398000.00,946233.33%
732403223,17877,3,595800.00%,164643072180.83002,₦15696280.00,1048830.52%
741416324,17877,3,595800.00%,164643072180.83002,₦21250000.00,774690.93%
748418574,17877,3,595800.00%,164643072180.83002,₦15855170.00,1038318.84%
757000370,17877,3,595800.00%,164643072180.83002,₦25526500.00,644888.82%
782400248,17877,3,595800.00%,164643072180.83002,₦17756600.00,927121.83%
782402794,17877,3,595800.00%,164643072180.83002,₦21195000.00,776701.47%
784405132,17877,3,595800.00%,164643072180.83002,₦16450000.00,1000769.74%
787000350,17877,3,595800.00%,164643072180.83002,₦49400000.00,333185.57%
794406962,17877,3,595800.00%,164643072180.83002,₦24934000.00,660215.52%
795408412,17877,3,595800.00%,164643072180.83002,₦23090900.00,712921.46%
799401633,17877,3,595800.00%,164643072180.83002,₦24469000.00,672763.92%
809405066,17877,3,595800.00%,164643072180.83002,₦36482000.00,451199.47%
102036277,17877,2,893750.00%,164643072180.83002,₦10200000.00,1614047.77%
104040763,17877,2,893750.00%,164643072180.83002,₦10000000.00,1646330.72%
105040718,17877,2,893750.00%,164643072180.83002,₦16435000.00,1001683.22%
106409406,17877,2,893750.00%,164643072180.83002,₦10000000.00,1646330.72%
107019073,17877,2,893750.00%,164643072180.83002,₦11577000.00,1422056.62%
108021775,17877,2,893750.00%,164643072180.83002,₦15190890.00,1083727.69%
108408266,17877,2,893750.00%,164643072180.83002,₦14498000.00,1135526.10%
108462107,17877,2,893750.00%,164643072180.83002,₦24433000.00,673755.33%
109032576,17877,2,893750.00%,164643072180.83002,₦13800000.00,1192965.74%
110058635,17877,2,893750.00%,164643072180.83002,₦12450000.00,1322334.31%
110409236,17877,2,893750.00%,164643072180.83002,₦13284205.00,1239289.73%
110424533,17877,2,893750.00%,164643072180.83002,₦11998000.00,1372154.31%
111407510,17877,2,893750.00%,164643072180.83002,₦13910000.00,1183531.00%
111410739,17877,2,893750.00%,164643072180.83002,₦14227000.00,1157157.83%
113000397,17877,2,893750.00%,164643072180.83002,₦11000000.00,1496655.20%
113000415,17877,2,893750.00%,164643072180.83002,₦33207800.00,495696.39%
113004232,17877,2,893750.00%,164643072180.83002,₦10000000.00,1646330.72%
114020630,17877,2,893750.00%,164643072180.83002,₦26928000.00,611319.61%
114029034,17877,2,893750.00%,164643072180.83002,₦28391500.00,579802.69%
115003464,17877,2,893750.00%,164643072180.83002,₦10000000.00,1646330.72%
116010836,17877,2,893750.00%,164643072180.83002,₦30000000.00,548710.24%
116014404,17877,2,893750.00%,164643072180.83002,₦10873455.00,1514074.40%
119025309,17877,2,893750.00%,164643072180.83002,₦20000000.00,823115.36%
119420380,17877,2,893750.00%,164643072180.83002,₦14912000.00,1103997.86%
120048879,17877,2,893750.00%,164643072180.83002,₦10000000.00,1646330.72%
120416801,17877,2,893750.00%,164643072180.83002,₦19984000.00,823774.46%
120462215,17877,2,893750.00%,164643072180.83002,₦19994000.00,823362.40%
130411701,17877,2,893750.00%,164643072180.83002,₦19105000.00,861680.02%
131406976,17877,2,893750.00%,164643072180.83002,₦10000000.00,1646330.72%
137410012,17877,2,893750.00%,164643072180.83002,₦10845500.00,1517977.29%
142403977,17877,2,893750.00%,164643072180.83002,₦10000000.00,1646330.72%
145009665,17877,2,893750.00%,164643072180.83002,₦15522500.00,1060573.68%
147000648,17877,2,893750.00%,164643072180.83002,₦10976650.00,1499839.16%
149010946,17877,2,893750.00%,164643072180.83002,₦10300000.00,1598376.43%
149011192,17877,2,893750.00%,164643072180.83002,₦17500000.00,940717.56%
150014471,17877,2,893750.00%,164643072180.83002,₦25000000.00,658472.29%
150458936,17877,2,893750.00%,164643072180.83002,₦17000000.00,968388.66%
154099564,17877,2,893750.00%,164643072180.83002,₦13200000.00,1247196.00%
154403060,17877,2,893750.00%,164643072180.83002,₦12040000.00,1367367.38%
160000901,17877,2,893750.00%,164643072180.83002,₦12150000.00,1354987.01%
160003647,17877,2,893750.00%,164643072180.83002,₦12600000.00,1306591.05%
160006172,17877,2,893750.00%,164643072180.83002,₦13050000.00,1261532.74%
160009225,17877,2,893750.00%,164643072180.83002,₦10750000.00,1531463.46%
160403997,17877,2,893750.00%,164643072180.83002,₦10870000.00,1514555.68%
160404504,17877,2,893750.00%,164643072180.83002,₦15756000.00,1044854.76%
